utc_timestamp,load_actual,solar_capacity,solar_generation,wind_capacity,wind_generation,wind_offshore_capacity,wind_offshore_generation,wind_onshore_capacity,wind_onshore_generation,temperature,radiation_direct,radiation_diffuse,hour,is_daylight,month
2019-01-01 00:00:00+00:00,42254.95,47480,0.0,48974,24052.48,5051,2862.19,43923,21190.29,4.798,0.0,0.0,0.0,0,1
2019-01-01 00:15:00+00:00,41718.84,47480,0.0,48974,24771.16,5051,2866.71,43923,21904.45,4.798,0.0,0.0,0.0,0,1
2019-01-01 00:30:00+00:00,41349.07,47480,0.0,48974,25337.81,5051,2871.22,43923,22466.59,4.798,0.0,0.0,0.0,0,1
2019-01-01 00:45:00+00:00,40924.25,47480,0.0,48974,25456.77,5051,2872.15,43923,22584.62,4.798,0.0,0.0,0.0,0,1
2019-01-01 01:00:00+00:00,40984.9,47480,0.0,48974,25247.5,5051,2569.74,43923,22677.76,4.758,0.0,0.0,1.0,0,1
2019-01-01 01:15:00+00:00,40406.5,47480,0.0,48974,25252.08,5051,2388.46,43923,22863.62,4.758,0.0,0.0,1.0,0,1
2019-01-01 01:30:00+00:00,39688.48,47480,0.0,48974,24964.03,5051,2389.29,43923,22574.74,4.758,0.0,0.0,1.0,0,1
2019-01-01 01:45:00+00:00,39320.43,47480,0.0,48974,25367.05,5051,2490.99,43923,22876.06,4.758,0.0,0.0,1.0,0,1
2019-01-01 02:00:00+00:00,39042.55,47480,0.0,48974,26251.0,5051,2689.65,43923,23561.35,4.724,0.0,0.0,2.0,0,1
2019-01-01 02:15:00+00:00,38938.43,47480,0.0,48974,26295.59,5051,2706.59,43923,23589.0,4.724,0.0,0.0,2.0,0,1
2019-01-01 02:30:00+00:00,38867.31,47480,0.0,48974,26719.59,5051,2702.25,43923,24017.34,4.724,0.0,0.0,2.0,0,1
2019-01-01 02:45:00+00:00,38684.96,47480,0.0,48974,27006.59,5051,2692.41,43923,24314.18,4.724,0.0,0.0,2.0,0,1
2019-01-01 03:00:00+00:00,38761.12,47480,0.0,48974,27930.38,5051,2571.22,43923,25359.16,4.658,0.0,0.0,3.0,0,1
2019-01-01 03:15:00+00:00,38914.42,47480,0.0,48974,28421.62,5051,2616.25,43923,25805.37,4.658,0.0,0.0,3.0,0,1
2019-01-01 03:30:00+00:00,38864.26,47480,0.0,48974,28764.42,5051,2568.71,43923,26195.71,4.658,0.0,0.0,3.0,0,1
2019-01-01 03:45:00+00:00,38683.47,47480,0.0,48974,28883.94,5051,2557.47,43923,26326.47,4.658,0.0,0.0,3.0,0,1
2019-01-01 04:00:00+00:00,38958.22,47480,0.0,48974,29530.99,5051,2430.49,43923,27100.5,4.576,0.0,0.0,4.0,0,1
2019-01-01 04:15:00+00:00,38754.47,47480,0.0,48974,29657.46,5051,2419.4,43923,27238.06,4.576,0.0,0.0,4.0,0,1
2019-01-01 04:30:00+00:00,38592.64,47480,0.0,48974,30018.04,5051,2420.24,43923,27597.8,4.576,0.0,0.0,4.0,0,1
2019-01-01 04:45:00+00:00,38066.59,47480,0.0,48974,30024.87,5051,2246.21,43923,27778.66,4.576,0.0,0.0,4.0,0,1
2019-01-01 05:00:00+00:00,37671.75,47480,0.0,48974,30629.75,5051,1918.59,43923,28711.16,4.505,0.0,0.0,5.0,0,1
2019-01-01 05:15:00+00:00,37951.47,47480,0.0,48974,30854.49,5051,1938.64,43923,28915.85,4.505,0.0,0.0,5.0,0,1
2019-01-01 05:30:00+00:00,38282.33,47480,0.0,48974,31202.02,5051,1939.88,43923,29262.14,4.505,0.0,0.0,5.0,0,1
2019-01-01 05:45:00+00:00,38654.04,47480,0.0,48974,31378.63,5051,1923.11,43923,29455.52,4.505,0.0,0.0,5.0,0,1
2019-01-01 06:00:00+00:00,38652.24,47480,0.0,48974,31472.77,5051,1922.75,43923,29550.02,4.498,0.0,0.0,6.0,1,1
2019-01-01 06:15:00+00:00,38763.0,47480,0.0,48974,31878.44,5051,2036.48,43923,29841.96,4.498,0.0,0.0,6.0,1,1
2019-01-01 06:30:00+00:00,38672.93,47480,0.0,48974,32213.59,5051,2067.43,43923,30146.16,4.498,0.0,0.0,6.0,1,1
2019-01-01 06:45:00+00:00,38879.68,47480,0.01,48974,32235.25,5051,2151.93,43923,30083.32,4.498,0.0,0.0,6.0,1,1
2019-01-01 07:00:00+00:00,38912.13,47480,6.91,48974,32591.52,5051,2207.12,43923,30384.4,4.515,0.0467,31.339,7.0,1,1
2019-01-01 07:15:00+00:00,39012.62,47480,35.94,48974,32602.67,5051,2211.02,43923,30391.65,4.515,0.0467,31.339,7.0,1,1
2019-01-01 07:30:00+00:00,39331.57,47480,98.79,48974,32674.12,5051,2281.57,43923,30392.55,4.515,0.0467,31.339,7.0,1,1
2019-01-01 07:45:00+00:00,39765.81,47480,194.89,48974,32721.47,5051,2132.06,43923,30589.41,4.515,0.0467,31.339,7.0,1,1
2019-01-01 08:00:00+00:00,40832.84,47480,313.12,48974,32500.46,5051,2106.33,43923,30394.13,4.683,0.4007,215.878,8.0,1,1
2019-01-01 08:15:00+00:00,41849.54,47480,465.35,48974,32381.63,5051,2024.66,43923,30356.97,4.683,0.4007,215.878,8.0,1,1
2019-01-01 08:30:00+00:00,42410.96,47480,674.63,48974,31924.99,5051,2073.12,43923,29851.87,4.683,0.4007,215.878,8.0,1,1
2019-01-01 08:45:00+00:00,42977.03,47480,877.9,48974,32291.41,5051,2095.62,43923,30195.79,4.683,0.4007,215.878,8.0,1,1
2019-01-01 09:00:00+00:00,43664.26,47480,1094.59,48974,32888.89,5051,2142.71,43923,30746.18,4.989,12.182,481.563,9.0,1,1
2019-01-01 09:15:00+00:00,44302.44,47480,1280.86,48974,33237.33,5051,2171.89,43923,31065.44,4.989,12.182,481.563,9.0,1,1
2019-01-01 09:30:00+00:00,44906.42,47480,1458.28,48974,33631.16,5051,2139.73,43923,31491.43,4.989,12.182,481.563,9.0,1,1
2019-01-01 09:45:00+00:00,45258.11,47480,1640.53,48974,34108.11,5051,2166.28,43923,31941.83,4.989,12.182,481.563,9.0,1,1
2019-01-01 10:00:00+00:00,46220.72,47480,1786.98,48974,35196.19,5051,2622.0,43923,32574.19,5.323,26.577,746.985,10.0,1,1
2019-01-01 10:15:00+00:00,47173.6,47480,2025.3,48974,35634.46,5051,2773.01,43923,32861.45,5.323,26.577,746.985,10.0,1,1
2019-01-01 10:30:00+00:00,47984.53,47480,2189.71,48974,35974.99,5051,2752.67,43923,33222.32,5.323,26.577,746.985,10.0,1,1
2019-01-01 10:45:00+00:00,48578.28,47480,2210.8,48974,36044.37,5051,2741.27,43923,33303.1,5.323,26.577,746.985,10.0,1,1
2019-01-01 11:00:00+00:00,49169.44,47480,2250.31,48974,35929.74,5051,2739.76,43923,33189.98,5.597,43.728,912.054,11.0,1,1
2019-01-01 11:15:00+00:00,49266.41,47480,2253.34,48974,35723.27,5051,2529.73,43923,33193.54,5.597,43.728,912.054,11.0,1,1
2019-01-01 11:30:00+00:00,49304.16,47480,2240.54,48974,35923.18,5051,2480.96,43923,33442.22,5.597,43.728,912.054,11.0,1,1
2019-01-01 11:45:00+00:00,49304.29,47480,2183.47,48974,36021.92,5051,2333.08,43923,33688.84,5.597,43.728,912.054,11.0,1,1
2019-01-01 12:00:00+00:00,49019.22,47480,2099.45,48974,36232.98,5051,2282.02,43923,33950.96,5.714,5.707,928.709,12.0,1,1
2019-01-01 12:15:00+00:00,48740.35,47480,2096.57,48974,36373.96,5051,2293.93,43923,34080.03,5.714,5.707,928.709,12.0,1,1
2019-01-01 12:30:00+00:00,48673.05,47480,2002.87,48974,36464.32,5051,2265.43,43923,34198.89,5.714,5.707,928.709,12.0,1,1
2019-01-01 12:45:00+00:00,48895.77,47480,1826.61,48974,36748.7,5051,2291.26,43923,34457.44,5.714,5.707,928.709,12.0,1,1
2019-01-01 13:00:00+00:00,48802.94,47480,1614.64,48974,36742.68,5051,2276.69,43923,34465.99,5.546,34.488,654.379,13.0,1,1
2019-01-01 13:15:00+00:00,48404.82,47480,1414.15,48974,36643.68,5051,2258.13,43923,34385.55,5.546,34.488,654.379,13.0,1,1
2019-01-01 13:30:00+00:00,48718.22,47480,1204.2,48974,37086.27,5051,2240.58,43923,34845.69,5.546,34.488,654.379,13.0,1,1
2019-01-01 13:45:00+00:00,48453.82,47480,956.36,48974,36997.94,5051,2201.62,43923,34796.32,5.546,34.488,654.379,13.0,1,1
2019-01-01 14:00:00+00:00,48639.28,47480,731.55,48974,36299.92,5051,1979.35,43923,34320.57,5.066,0.7925,249.316,14.0,1,1
2019-01-01 14:15:00+00:00,48567.09,47480,529.24,48974,36658.13,5051,2218.77,43923,34439.36,5.066,0.7925,249.316,14.0,1,1
2019-01-01 14:30:00+00:00,48922.68,47480,343.25,48974,36890.8,5051,2113.06,43923,34777.74,5.066,0.7925,249.316,14.0,1,1
2019-01-01 14:45:00+00:00,49175.35,47480,175.55,48974,37545.46,5051,2170.08,43923,35375.38,5.066,0.7925,249.316,14.0,1,1
2019-01-01 15:00:00+00:00,49894.87,47480,67.92,48974,37842.42,5051,2093.96,43923,35748.46,4.485,0.0147,0.958,15.0,1,1
2019-01-01 15:15:00+00:00,50064.78,47480,17.49,48974,38029.26,5051,2223.49,43923,35805.77,4.485,0.0147,0.958,15.0,1,1
2019-01-01 15:30:00+00:00,50821.81,47480,1.51,48974,37935.79,5051,2261.72,43923,35674.07,4.485,0.0147,0.958,15.0,1,1
2019-01-01 15:45:00+00:00,51721.68,47480,0.05,48974,38013.64,5051,2286.43,43923,35727.21,4.485,0.0147,0.958,15.0,1,1
2019-01-01 16:00:00+00:00,53059.89,47480,0.0,48974,38356.62,5051,2290.83,43923,36065.79,4.087,0.0,0.0,16.0,1,1
2019-01-01 16:15:00+00:00,53724.2,47480,0.0,48974,38627.59,5051,2289.94,43923,36337.65,4.087,0.0,0.0,16.0,1,1
2019-01-01 16:30:00+00:00,54053.9,47480,0.0,48974,38648.99,5051,2227.5,43923,36421.49,4.087,0.0,0.0,16.0,1,1
2019-01-01 16:45:00+00:00,54332.39,47480,0.0,48974,38564.56,5051,2258.19,43923,36306.37,4.087,0.0,0.0,16.0,1,1
2019-01-01 17:00:00+00:00,54469.43,47480,0.0,48974,38467.52,5051,2269.7,43923,36197.82,3.76,0.0,0.0,17.0,1,1
2019-01-01 17:15:00+00:00,54345.8,47480,0.0,48974,38373.33,5051,2127.91,43923,36245.42,3.76,0.0,0.0,17.0,1,1
2019-01-01 17:30:00+00:00,54316.4,47480,0.0,48974,38704.32,5051,2234.59,43923,36469.73,3.76,0.0,0.0,17.0,1,1
2019-01-01 17:45:00+00:00,54350.51,47480,0.0,48974,38576.38,5051,2194.65,43923,36381.73,3.76,0.0,0.0,17.0,1,1
2019-01-01 18:00:00+00:00,54683.35,47480,0.0,48974,38165.94,5051,2108.77,43923,36057.17,3.45,0.0,0.0,18.0,1,1
2019-01-01 18:15:00+00:00,53968.35,47480,0.0,48974,38206.9,5051,2183.69,43923,36023.21,3.45,0.0,0.0,18.0,1,1
2019-01-01 18:30:00+00:00,53635.97,47480,0.0,48974,38279.16,5051,2235.03,43923,36044.13,3.45,0.0,0.0,18.0,1,1
2019-01-01 18:45:00+00:00,52971.72,47480,0.0,48974,38220.34,5051,2164.5,43923,36055.84,3.45,0.0,0.0,18.0,1,1
2019-01-01 19:00:00+00:00,52416.59,47480,0.0,48974,38338.63,5051,2132.87,43923,36205.76,3.141,0.0,0.0,19.0,1,1
2019-01-01 19:15:00+00:00,52035.55,47480,0.0,48974,38209.8,5051,2144.06,43923,36065.74,3.141,0.0,0.0,19.0,1,1
2019-01-01 19:30:00+00:00,51327.17,47480,0.0,48974,38231.67,5051,2230.09,43923,36001.58,3.141,0.0,0.0,19.0,1,1
2019-01-01 19:45:00+00:00,50655.67,47480,0.0,48974,38008.92,5051,2061.97,43923,35946.95,3.141,0.0,0.0,19.0,1,1
2019-01-01 20:00:00+00:00,50244.92,47480,0.0,48974,37734.33,5051,1843.56,43923,35890.77,2.885,0.0,0.0,20.0,1,1
2019-01-01 20:15:00+00:00,49789.7,47480,0.0,48974,37956.52,5051,1813.87,43923,36142.65,2.885,0.0,0.0,20.0,1,1
2019-01-01 20:30:00+00:00,49462.93,47480,0.0,48974,37788.78,5051,1852.95,43923,35935.83,2.885,0.0,0.0,20.0,1,1
2019-01-01 20:45:00+00:00,49295.31,47480,0.0,48974,37590.23,5051,1870.17,43923,35720.06,2.885,0.0,0.0,20.0,1,1
2019-01-01 21:00:00+00:00,49778.07,47480,0.0,48974,36490.42,5051,1865.47,43923,34624.95,2.637,0.0,0.0,21.0,0,1
2019-01-01 21:15:00+00:00,49163.31,47480,0.0,48974,36835.83,5051,1847.48,43923,34988.35,2.637,0.0,0.0,21.0,0,1
2019-01-01 21:30:00+00:00,48518.93,47480,0.0,48974,36793.99,5051,1824.61,43923,34969.38,2.637,0.0,0.0,21.0,0,1
2019-01-01 21:45:00+00:00,47974.56,47480,0.0,48974,37187.2,5051,1820.81,43923,35366.39,2.637,0.0,0.0,21.0,0,1
2019-01-01 22:00:00+00:00,47253.82,47480,0.0,48974,36819.0,5051,1668.82,43923,35150.18,2.402,0.0,0.0,22.0,0,1
2019-01-01 22:15:00+00:00,46499.4,47480,0.0,48974,36870.14,5051,1848.6,43923,35021.54,2.402,0.0,0.0,22.0,0,1
2019-01-01 22:30:00+00:00,45521.87,47480,0.0,48974,36070.07,5051,1740.55,43923,34329.52,2.402,0.0,0.0,22.0,0,1
2019-01-01 22:45:00+00:00,45098.5,47480,0.0,48974,36097.59,5051,1805.45,43923,34292.14,2.402,0.0,0.0,22.0,0,1
2019-01-01 23:00:00+00:00,45259.91,47544,0.0,48974,35490.49,5051,1667.71,43923,33822.78,2.178,0.0,0.0,23.0,0,1
2019-01-01 23:15:00+00:00,44740.26,47544,0.0,48974,34585.64,5051,1641.33,43923,32944.31,2.178,0.0,0.0,23.0,0,1
2019-01-01 23:30:00+00:00,43945.96,47544,0.0,48974,34388.02,5051,1677.59,43923,32710.43,2.178,0.0,0.0,23.0,0,1
2019-01-01 23:45:00+00:00,43327.34,47544,0.0,48974,33939.54,5051,1688.69,43923,32250.85,2.178,0.0,0.0,23.0,0,1
2019-01-02 00:00:00+00:00,43235.67,47544,0.0,48974,33439.76,5051,1775.46,43923,31664.3,1.924,0.0,0.0,0.0,0,1
2019-01-02 00:15:00+00:00,42796.13,47544,0.0,48974,33745.07,5051,1911.88,43923,31833.19,1.924,0.0,0.0,0.0,0,1
2019-01-02 00:30:00+00:00,42767.87,47544,0.0,48974,33734.02,5051,2118.79,43923,31615.23,1.924,0.0,0.0,0.0,0,1
2019-01-02 00:45:00+00:00,42451.4,47544,0.0,48974,33676.96,5051,2333.14,43923,31343.82,1.924,0.0,0.0,0.0,0,1
2019-01-02 01:00:00+00:00,42238.41,47544,0.0,48974,33245.88,5051,2322.14,43923,30923.74,1.703,0.0,0.0,1.0,0,1
2019-01-02 01:15:00+00:00,42226.91,47544,0.0,48974,33265.7,5051,2627.72,43923,30637.98,1.703,0.0,0.0,1.0,0,1
2019-01-02 01:30:00+00:00,42434.06,47544,0.0,48974,33167.19,5051,2776.08,43923,30391.11,1.703,0.0,0.0,1.0,0,1
2019-01-02 01:45:00+00:00,42373.59,47544,0.0,48974,32749.75,5051,2910.43,43923,29839.32,1.703,0.0,0.0,1.0,0,1
2019-01-02 02:00:00+00:00,41420.82,47544,0.0,48974,32572.52,5051,2975.99,43923,29596.53,1.472,0.0,0.0,2.0,0,1
2019-01-02 02:15:00+00:00,41499.23,47544,0.0,48974,32581.63,5051,3069.78,43923,29511.85,1.472,0.0,0.0,2.0,0,1
2019-01-02 02:30:00+00:00,42335.03,47544,0.0,48974,32601.8,5051,3076.05,43923,29525.75,1.472,0.0,0.0,2.0,0,1
2019-01-02 02:45:00+00:00,42480.36,47544,0.0,48974,32584.98,5051,3089.48,43923,29495.5,1.472,0.0,0.0,2.0,0,1
2019-01-02 03:00:00+00:00,42682.78,47544,0.0,48974,32817.53,5051,3100.61,43923,29716.92,1.242,0.0,0.0,3.0,0,1
2019-01-02 03:15:00+00:00,43261.06,47544,0.0,48974,32940.93,5051,3086.06,43923,29854.87,1.242,0.0,0.0,3.0,0,1
2019-01-02 03:30:00+00:00,44024.91,47544,0.0,48974,33132.09,5051,3084.47,43923,30047.62,1.242,0.0,0.0,3.0,0,1
2019-01-02 03:45:00+00:00,44460.0,47544,0.0,48974,32947.62,5051,3108.93,43923,29838.69,1.242,0.0,0.0,3.0,0,1
2019-01-02 04:00:00+00:00,45020.84,47544,0.0,48974,33514.88,5051,3169.93,43923,30344.95,1.064,0.0,0.0,4.0,0,1
2019-01-02 04:15:00+00:00,45714.43,47544,0.0,48974,33719.05,5051,3191.23,43923,30527.82,1.064,0.0,0.0,4.0,0,1
2019-01-02 04:30:00+00:00,46947.22,47544,0.0,48974,34289.77,5051,3258.36,43923,31031.41,1.064,0.0,0.0,4.0,0,1
2019-01-02 04:45:00+00:00,48168.14,47544,0.0,48974,34634.4,5051,3430.67,43923,31203.73,1.064,0.0,0.0,4.0,0,1
2019-01-02 05:00:00+00:00,49782.56,47544,0.0,48974,34807.65,5051,3696.76,43923,31110.89,0.902,0.0,0.0,5.0,0,1
2019-01-02 05:15:00+00:00,51354.75,47544,0.0,48974,35151.29,5051,3922.67,43923,31228.62,0.902,0.0,0.0,5.0,0,1
2019-01-02 05:30:00+00:00,53250.75,47544,0.0,48974,35328.31,5051,3913.04,43923,31415.27,0.902,0.0,0.0,5.0,0,1
2019-01-02 05:45:00+00:00,54927.96,47544,0.0,48974,35338.54,5051,3975.56,43923,31362.98,0.902,0.0,0.0,5.0,0,1
2019-01-02 06:00:00+00:00,56250.18,47544,0.0,48974,35528.19,5051,4426.24,43923,31101.95,0.722,0.0,0.0,6.0,1,1
2019-01-02 06:15:00+00:00,57237.75,47544,0.0,48974,35542.13,5051,4584.51,43923,30957.62,0.722,0.0,0.0,6.0,1,1
2019-01-02 06:30:00+00:00,58357.64,47544,0.0,48974,35359.04,5051,4586.2,43923,30772.84,0.722,0.0,0.0,6.0,1,1
2019-01-02 06:45:00+00:00,59099.32,47544,0.01,48974,34895.12,5051,4601.56,43923,30293.56,0.722,0.0,0.0,6.0,1,1
2019-01-02 07:00:00+00:00,60219.13,47544,7.28,48974,34530.28,5051,4542.85,43923,29987.43,0.59,0.3356,61.587,7.0,1,1
2019-01-02 07:15:00+00:00,60478.62,47544,29.83,48974,34108.17,5051,4280.08,43923,29828.09,0.59,0.3356,61.587,7.0,1,1
2019-01-02 07:30:00+00:00,61348.02,47544,105.4,48974,33961.92,5051,4262.1,43923,29699.82,0.59,0.3356,61.587,7.0,1,1
2019-01-02 07:45:00+00:00,61778.52,47544,291.24,48974,33750.98,5051,4267.05,43923,29483.93,0.59,0.3356,61.587,7.0,1,1
2019-01-02 08:00:00+00:00,62158.53,47544,650.77,48974,33557.39,5051,4253.69,43923,29303.7,0.992,108.382,533.923,8.0,1,1
2019-01-02 08:15:00+00:00,62483.52,47544,1153.61,48974,33116.46,5051,4254.36,43923,28862.1,0.992,108.382,533.923,8.0,1,1
2019-01-02 08:30:00+00:00,63122.68,47544,1745.59,48974,32703.85,5051,4239.78,43923,28464.07,0.992,108.382,533.923,8.0,1,1
2019-01-02 08:45:00+00:00,63565.39,47544,2368.24,48974,32581.53,5051,4192.17,43923,28389.36,0.992,108.382,533.923,8.0,1,1
2019-01-02 09:00:00+00:00,63977.93,47544,3057.54,48974,32635.21,5051,4179.14,43923,28456.07,1.803,429.329,952.035,9.0,1,1
2019-01-02 09:15:00+00:00,64233.5,47544,3788.44,48974,32556.36,5051,4153.71,43923,28402.65,1.803,429.329,952.035,9.0,1,1
2019-01-02 09:30:00+00:00,64487.69,47544,4588.49,48974,32296.64,5051,4125.05,43923,28171.59,1.803,429.329,952.035,9.0,1,1
2019-01-02 09:45:00+00:00,64338.82,47544,5159.41,48974,31988.55,5051,4046.98,43923,27941.57,1.803,429.329,952.035,9.0,1,1
2019-01-02 13:00:00+00:00,63586.11,47544,5242.36,48974,30303.39,5051,3136.43,43923,27166.96,2.787,494.307,841.435,13.0,1,1
2019-01-02 13:15:00+00:00,63334.1,47544,4603.99,48974,29861.28,5051,2975.49,43923,26885.79,2.787,494.307,841.435,13.0,1,1
2019-01-02 13:30:00+00:00,63197.75,47544,3940.04,48974,29116.19,5051,2863.46,43923,26252.73,2.787,494.307,841.435,13.0,1,1
2019-01-02 13:45:00+00:00,62994.14,47544,3267.73,48974,28553.95,5051,2898.87,43923,25655.08,2.787,494.307,841.435,13.0,1,1
2019-01-02 14:00:00+00:00,63663.15,47544,2493.53,48974,27729.88,5051,3009.84,43923,24720.04,1.794,11.855,419.243,14.0,1,1
2019-01-02 14:15:00+00:00,63301.32,47544,1736.94,48974,26992.5,5051,3074.71,43923,23917.79,1.794,11.855,419.243,14.0,1,1
2019-01-02 14:30:00+00:00,63290.08,47544,1131.83,48974,27116.81,5051,3251.04,43923,23865.77,1.794,11.855,419.243,14.0,1,1
2019-01-02 14:45:00+00:00,63161.84,47544,636.51,48974,26839.86,5051,3131.89,43923,23707.97,1.794,11.855,419.243,14.0,1,1
2019-01-02 15:00:00+00:00,63433.76,47544,252.02,48974,26132.14,5051,2865.45,43923,23266.69,0.221,0.2693,25.464,15.0,1,1
2019-01-02 15:15:00+00:00,63322.93,47544,72.39,48974,25690.09,5051,2935.74,43923,22754.35,0.221,0.2693,25.464,15.0,1,1
2019-01-02 15:30:00+00:00,64536.66,47544,8.39,48974,25172.52,5051,2797.85,43923,22374.67,0.221,0.2693,25.464,15.0,1,1
2019-01-02 15:45:00+00:00,65866.27,47544,0.03,48974,25239.14,5051,2938.93,43923,22300.21,0.221,0.2693,25.464,15.0,1,1
2019-01-02 16:00:00+00:00,67677.55,47544,0.0,48974,25242.17,5051,3055.98,43923,22186.19,-0.605,0.0,0.0,16.0,1,1
2019-01-02 16:15:00+00:00,68322.42,47544,0.0,48974,24854.26,5051,3018.25,43923,21836.01,-0.605,0.0,0.0,16.0,1,1
2019-01-02 16:30:00+00:00,68367.78,47544,0.0,48974,24193.83,5051,2809.61,43923,21384.22,-0.605,0.0,0.0,16.0,1,1
2019-01-02 16:45:00+00:00,68681.23,47544,0.0,48974,23685.8,5051,2560.96,43923,21124.84,-0.605,0.0,0.0,16.0,1,1
2019-01-02 17:00:00+00:00,68572.31,47544,0.0,48974,23270.36,5051,2534.99,43923,20735.37,-1.316,0.0,0.0,17.0,1,1
2019-01-02 17:15:00+00:00,68276.83,47544,0.0,48974,22953.36,5051,2617.98,43923,20335.38,-1.316,0.0,0.0,17.0,1,1
2019-01-02 17:30:00+00:00,67997.75,47544,0.0,48974,22373.13,5051,2731.64,43923,19641.49,-1.316,0.0,0.0,17.0,1,1
2019-01-02 17:45:00+00:00,67787.23,47544,0.0,48974,22013.1,5051,2908.24,43923,19104.86,-1.316,0.0,0.0,17.0,1,1
2019-01-02 18:00:00+00:00,67367.12,47544,0.0,48974,21483.22,5051,2917.55,43923,18565.67,-2.05,0.0,0.0,18.0,1,1
2019-01-02 18:15:00+00:00,66564.36,47544,0.0,48974,21189.9,5051,2988.84,43923,18201.06,-2.05,0.0,0.0,18.0,1,1
2019-01-02 18:30:00+00:00,65415.26,47544,0.0,48974,20679.38,5051,3007.09,43923,17672.29,-2.05,0.0,0.0,18.0,1,1
2019-01-02 18:45:00+00:00,64896.43,47544,0.0,48974,20218.22,5051,2933.16,43923,17285.06,-2.05,0.0,0.0,18.0,1,1
2019-01-02 19:00:00+00:00,63975.01,47544,0.0,48974,19801.2,5051,2807.63,43923,16993.57,-2.67,0.0,0.0,19.0,1,1
2019-01-02 19:15:00+00:00,63036.1,47544,0.0,48974,19298.36,5051,2559.78,43923,16738.58,-2.67,0.0,0.0,19.0,1,1
2019-01-02 19:30:00+00:00,61899.35,47544,0.0,48974,19057.88,5051,2727.91,43923,16329.97,-2.67,0.0,0.0,19.0,1,1
2019-01-02 19:45:00+00:00,61261.02,47544,0.0,48974,18810.6,5051,2766.96,43923,16043.64,-2.67,0.0,0.0,19.0,1,1
2019-01-02 20:00:00+00:00,60488.92,47544,0.0,48974,18287.58,5051,2619.94,43923,15667.64,-3.063,0.0,0.0,20.0,1,1
2019-01-02 20:15:00+00:00,59759.93,47544,0.0,48974,17883.67,5051,2705.93,43923,15177.74,-3.063,0.0,0.0,20.0,1,1
2019-01-02 20:30:00+00:00,59178.51,47544,0.0,48974,17718.61,5051,3029.54,43923,14689.07,-3.063,0.0,0.0,20.0,1,1
2019-01-02 20:45:00+00:00,58898.11,47544,0.0,48974,17517.45,5051,3036.96,43923,14480.49,-3.063,0.0,0.0,20.0,1,1
2019-01-02 21:00:00+00:00,58912.03,47544,0.0,48974,17204.94,5051,3101.74,43923,14103.2,-3.22,0.0,0.0,21.0,0,1
2019-01-02 21:15:00+00:00,58155.09,47544,0.0,48974,16740.14,5051,3045.78,43923,13694.36,-3.22,0.0,0.0,21.0,0,1
2019-01-02 21:30:00+00:00,57134.69,47544,0.0,48974,16660.25,5051,3230.04,43923,13430.21,-3.22,0.0,0.0,21.0,0,1
2019-01-02 21:45:00+00:00,56192.34,47544,0.0,48974,16016.87,5051,2874.55,43923,13142.32,-3.22,0.0,0.0,21.0,0,1
2019-01-02 22:00:00+00:00,55046.87,47544,0.0,48974,15748.14,5051,2909.57,43923,12838.57,-3.188,0.0,0.0,22.0,0,1
2019-01-02 22:15:00+00:00,53596.32,47544,0.0,48974,15353.47,5051,2753.16,43923,12600.31,-3.188,0.0,0.0,22.0,0,1
2019-01-02 22:30:00+00:00,52599.15,47544,0.0,48974,15303.26,5051,2717.43,43923,12585.83,-3.188,0.0,0.0,22.0,0,1
2019-01-02 22:45:00+00:00,51876.32,47544,0.0,48974,15255.54,5051,2900.55,43923,12354.99,-3.188,0.0,0.0,22.0,0,1
2019-01-02 23:00:00+00:00,50647.62,47565,0.0,48974,15329.37,5051,3061.92,43923,12267.45,-3.066,0.0,0.0,23.0,0,1
2019-01-02 23:15:00+00:00,50358.25,47565,0.0,48974,15366.8,5051,3317.73,43923,12049.07,-3.066,0.0,0.0,23.0,0,1
2019-01-02 23:30:00+00:00,49837.33,47565,0.0,48974,15012.12,5051,3153.32,43923,11858.8,-3.066,0.0,0.0,23.0,0,1
2019-01-02 23:45:00+00:00,48829.92,47565,0.0,48974,14946.92,5051,3304.38,43923,11642.54,-3.066,0.0,0.0,23.0,0,1
2019-01-03 00:00:00+00:00,48868.02,47565,0.0,48974,15238.18,5051,3622.11,43923,11616.07,-2.948,0.0,0.0,0.0,0,1
2019-01-03 00:15:00+00:00,48777.89,47565,0.0,48974,15299.79,5051,3762.62,43923,11537.17,-2.948,0.0,0.0,0.0,0,1
2019-01-03 00:30:00+00:00,48670.0,47565,0.0,48974,15241.27,5051,3929.48,43923,11311.79,-2.948,0.0,0.0,0.0,0,1
2019-01-03 00:45:00+00:00,48236.08,47565,0.0,48974,15074.3,5051,3967.84,43923,11106.46,-2.948,0.0,0.0,0.0,0,1
2019-01-03 01:00:00+00:00,48038.95,47565,0.0,48974,14719.52,5051,3654.83,43923,11064.69,-2.834,0.0,0.0,1.0,0,1
2019-01-03 01:15:00+00:00,48016.21,47565,0.0,48974,14931.41,5051,3918.83,43923,11012.58,-2.834,0.0,0.0,1.0,0,1
2019-01-03 01:30:00+00:00,48184.3,47565,0.0,48974,14830.63,5051,3838.4,43923,10992.23,-2.834,0.0,0.0,1.0,0,1
2019-01-03 01:45:00+00:00,48086.83,47565,0.0,48974,14571.31,5051,3698.57,43923,10872.74,-2.834,0.0,0.0,1.0,0,1
